index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,id,processed_tweets,LOC,place
cars,-0.7436806559562683,-0.05821157246828079,-0.6152861714363098,0.013544507324695587,-0.06311636418104172,-0.22895658016204834,0.32758644223213196,-0.16839487850666046,0.7615607380867004,-0.22790688276290894,0.8595430254936218,1.2146315574645996,-3.689816951751709,0.7292042970657349,0.8960262537002563,-0.1339567005634308,-0.6134519577026367,-0.7225008010864258,-0.13301804661750793,0.7780721783638,-0.09683239459991455,-1.104678750038147,0.35169273614883423,-0.49712392687797546,-0.9069175124168396,0.4680592715740204,-1.6706866025924683,0.8748320937156677,-0.416059285402298,-0.623704731464386,-0.3359101116657257,0.09275154024362564,0.5658777356147766,0.48932042717933655,1.2636502981185913,0.376872718334198,-0.1810322254896164,0.2939853072166443,0.11409470438957214,-0.22897008061408997,0.19504447281360626,1.2776637077331543,-0.7683313488960266,-0.5527195930480957,-0.5792434811592102,-0.021993692964315414,-0.12200705707073212,1.0181102752685547,-0.2166868895292282,0.624406635761261,1140568290378391552,one thing ive observed is that drivers cars smell so much better than and in america ,,Singapore
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139910190893948929,"happiness is the smell of flowers 
  gardens by the bay https www instagram compbyvbacanywv igshid ypkda2izsuxm",,"Central Region, Singapore"
lover,-0.9825603365898132,-0.14738596975803375,-0.9777333736419678,1.0211468935012817,-0.21689891815185547,0.3805082440376282,0.9084699153900146,-0.2609148621559143,-0.4494071900844574,0.16628755629062653,-0.8491224050521851,0.4786642789840698,-2.828267812728882,-0.7595366835594177,0.18993639945983887,0.5333408117294312,-0.09784162789583206,-0.20215682685375214,0.4874967634677887,-0.014504899270832539,0.1321088969707489,0.6906706690788269,-0.009071817621588707,0.3335685431957245,0.8571412563323975,0.7880232930183411,0.007601604796946049,-0.7487096190452576,0.10885009169578552,-0.2867096960544586,0.11616537719964981,-0.7670228481292725,-0.49909043312072754,-0.26748889684677124,0.00579128647223115,-0.20281702280044556,0.5078603625297546,-0.5754166841506958,0.17408575117588043,-0.2563013732433319,-0.7221081852912903,-0.17100542783737183,0.46673107147216797,0.7101500034332275,0.36864525079727173,0.4394925832748413,0.6469437479972839,0.21068164706230164,0.10606606304645538,-0.06153949722647667,1139796750124716033,isnt it lovely to have the smell of your lover be lingering around you ,,"West Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139519875561295873,you know its durian season when you can even smell it while driving on the streets p s my windows are not down pic twitter comkjtfh4qo4q,,"North-East Region, Singapore"
ones,0.28146037459373474,-0.2626897990703583,-0.21579863131046295,0.9795253276824951,0.2889556586742401,-0.11901802569627762,1.3359102010726929,-0.08866067230701447,-0.41568073630332947,0.2759283483028412,-0.3389221429824829,0.20373237133026123,-4.955729961395264,0.4112817645072937,-0.18103624880313873,0.3501305878162384,0.014895257540047169,-0.8567684292793274,0.19714689254760742,-0.28102171421051025,-0.21465571224689484,-0.2917943298816681,-0.035981833934783936,0.18984641134738922,-0.10471724718809128,0.7983624935150146,-0.3811301589012146,-0.24231907725334167,-0.16934539377689362,-0.6375137567520142,0.21333983540534973,0.2372182458639145,0.07080630213022232,0.7610701322555542,0.09126511216163635,-0.09227796643972397,-0.25364604592323303,-0.25277259945869446,-0.05123567953705788,0.19591906666755676,0.07833072543144226,0.44646814465522766,0.622023344039917,-0.4044041335582733,-0.28586477041244507,-0.6677186489105225,0.710850715637207,0.3844439685344696,0.27942487597465515,0.19443699717521667,1139182232894025730,when ones smell lingers on you ,,"North Region, Singapore"
ammonia,-1.3667583465576172,0.004450381733477116,-1.3274465799331665,0.536402702331543,-0.2358705997467041,-0.008331608027219772,-0.951606810092926,-0.1921793669462204,0.30517300963401794,0.12245631963014603,0.9148026704788208,-0.5559221506118774,-1.0712509155273438,0.8066880702972412,0.6122670769691467,0.11254838854074478,1.2787652015686035,-0.5286403298377991,0.7920998930931091,-0.18808163702487946,-0.6373745203018188,-0.6826142072677612,0.8450610041618347,-0.19074669480323792,0.43242543935775757,0.9081466794013977,-0.3059422969818115,1.056581974029541,-0.536678671836853,1.0685228109359741,0.8561784625053406,0.7368196845054626,-0.24200387299060822,-1.4114612340927124,-0.9931723475456238,-1.5453447103500366,-1.5213160514831543,0.5894243717193604,0.13384807109832764,-0.04782915860414505,0.8707336783409119,-0.4810619056224823,0.4334406554698944,-2.424715518951416,-0.24298729002475739,0.12197914719581604,0.6983064413070679,-1.101644515991211,1.1595255273277871e-05,0.39624762535095215,1139089902052597760,strong ammonia smell very little slime,,"North-East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139012316232597504,"ordered their sea bass grilled fish in a spicy and fragrant soup 
good as usual 
the fish is super fresh doesnt smell at all and the soup elevate everything 
 
 
 
  https www instagram compbyoorj4gt9s igshid 1j9sk4nd459eb",,"Central Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138838626526040065,isnt it lovely to have the smell around,,"North Region, Singapore"
breath,-1.0247399806976318,0.04755710810422897,0.6308614611625671,0.08812582492828369,-0.35203978419303894,0.14526714384555817,1.2179012298583984,0.02954772673547268,-0.9760961532592773,0.6463013291358948,-0.06685526669025421,-0.22051194310188293,-3.3814470767974854,-0.4361196458339691,-0.4278392791748047,0.4617651104927063,-0.09072669595479965,-0.31931498646736145,-0.20730537176132202,-1.3602190017700195,-0.7456962466239929,0.1644877940416336,0.8228334784507751,1.209738850593567,0.7198233604431152,0.7772901654243469,0.38263413310050964,0.5873250365257263,0.09650765359401703,1.0834225416183472,-0.44112563133239746,0.3305278718471527,-0.21805624663829803,0.4312513768672943,0.004324495792388916,0.45771896839141846,-0.5835525989532471,-0.1253303587436676,0.9586429595947266,0.7411825060844421,0.49211522936820984,0.03454400226473808,-1.078593373298645,-0.3840905725955963,-0.03949994593858719,0.19540709257125854,1.0816580057144165,0.6776632070541382,-0.25362828373908997,0.7116667628288269,1138764242029490177,some people have weird breath smell fuck mannnn,,"North Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138309086813052929,who loves buffet i love buffet you love buffet we love buffet parkroyalbeachroad brings you a spread of fresh seafood maddness cooked in everyway i could almost smell the bbq over my phone why dont you https www instagram compbyjo5oend0i igshid rqq6m3vu6k32,,"Central Region, Singapore"
ketiak,-1.068781852722168,-0.6369225382804871,0.6343465447425842,-0.7365235090255737,-1.1394747495651245,0.04096239432692528,-0.3533264398574829,0.039280664175748825,0.529956579208374,1.5083198547363281,0.06535431742668152,-0.013037296943366528,0.09751332551240921,-0.7122246026992798,-0.7164397239685059,1.1778614521026611,0.9934956431388855,-1.9538319110870361,0.6894380450248718,-1.050402283668518,-0.1818123310804367,-0.29749369621276855,-0.021717563271522522,-0.5716067552566528,-0.3831808865070343,0.33397603034973145,-0.10093960165977478,-0.09627454727888107,-0.9757141470909119,0.1207393929362297,-0.8058516383171082,0.25067639350891113,0.6903894543647766,-0.3802553713321686,-0.6190349459648132,-1.2169619798660278,0.25279170274734497,0.6158864498138428,0.1878068894147873,-0.3626600503921509,-0.5489344000816345,-1.4849371910095215,-0.36255964636802673,-0.6907332539558411,-0.7869569659233093,-0.03838236257433891,-0.3648768365383148,0.7046754956245422,0.31561821699142456,-0.5639898180961609,1138066039520935936,my ketiak smell so nice,,"West Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137999176376016898,i somehow still smell of versace,,"West Region, Singapore"
petroleum,-0.2167777121067047,0.15289972722530365,0.002022745553404093,-0.2827005684375763,0.01881287805736065,0.2481701821088791,-0.8960784077644348,-0.9120752811431885,1.1211440563201904,-1.1026266813278198,-1.3816957473754883,-0.6066651940345764,-1.3277400732040405,0.1479872465133667,1.9673123359680176,-0.7751460075378418,0.5259588360786438,0.5687362551689148,0.943956196308136,0.1492910087108612,-0.7291526198387146,-0.173210009932518,0.18677258491516113,-0.05595261976122856,-0.05710003525018692,0.8608514070510864,0.12900713086128235,0.3169545531272888,0.9500762820243835,-0.4350420832633972,0.6883010268211365,-0.20529666543006897,-0.21904367208480835,-0.5349981784820557,0.4551733136177063,-0.8645422458648682,0.0171737652271986,1.4464435577392578,0.815131664276123,0.1542917639017105,0.29032662510871887,-0.2839617431163788,-0.7702820301055908,-0.33537909388542175,-0.3869583010673523,-0.3949919641017914,-0.2440890371799469,0.14434368908405304,0.12538833916187286,-0.04054431617259979,1137628044917690368,liked the decor and forestry vibe here and with is a good way to quench skipped the food here though as the truffle petroleum smell as just too offputting   http ps cafe at raffles city https www instagram compbyezmgjbq2x igshid uphiqxxyhodq,,"Central Region, Singapore"
curry,0.2910592257976532,-0.2217605859041214,0.9295214414596558,-1.4579439163208008,0.28234735131263733,0.3583235740661621,-0.5340258479118347,0.4126073718070984,-0.47915950417518616,-0.8864834308624268,-0.22032421827316284,0.20336079597473145,-2.9831278324127197,-0.10492557287216187,0.7481617331504822,0.30529797077178955,0.9032196998596191,-1.0956894159317017,0.16865448653697968,-0.0991702601313591,-0.6111755967140198,0.04114174470305443,0.9996784329414368,-0.08890743553638458,0.16730062663555145,0.6646687388420105,0.6302688121795654,-0.1965160369873047,-0.12154648452997208,-0.9753971695899963,0.5295462012290955,0.9240491986274719,-1.2921648025512695,0.0004224225122015923,-0.4721693694591522,0.8846273422241211,-0.13168221712112427,-0.46243005990982056,0.9863142371177673,1.18125319480896,-0.2417658567428589,-0.8196300864219666,-0.3306317925453186,-0.2961360216140747,1.041992425918579,0.28935179114341736,0.603807270526886,-0.7590988278388977,0.2680690586566925,0.038401905447244644,1137340977255813120,on a related note the one situation where ive seen separate microwaves at work was in texas where the white folks couldnt stand the smell of indian curry this was back in 2000 ,,"Central Region, Singapore"
good,0.6174265146255493,-0.0656389594078064,0.13961118459701538,-0.10558517277240753,0.15190237760543823,1.0063523054122925,1.7383352518081665,0.2890229821205139,-0.5824649333953857,0.42763611674308777,-0.9491551518440247,0.28854265809059143,-7.562199115753174,-0.1276523768901825,-0.08367177098989487,0.10546723008155823,0.6745840311050415,-0.6843307614326477,-1.1967869997024536,-0.007128774654120207,-0.5620872974395752,0.09910620748996735,-0.18206103146076202,0.7687273621559143,0.21494466066360474,1.1112169027328491,0.22843237221240997,-0.07073123008012772,1.036605715751648,-0.4937174916267395,-0.31443414092063904,0.5724837183952332,-0.1783447116613388,0.2486650049686432,0.313705712556839,0.687915027141571,-0.21406948566436768,0.19959542155265808,0.2653294801712036,1.2806310653686523,-1.7184756994247437,-0.21662332117557526,0.7068919539451599,0.2991188168525696,0.43778693675994873,0.29231464862823486,0.2955341339111328,-0.08022983372211456,-0.30658769607543945,0.19317054748535156,1136877447683514368,look good smell good feel good ,,"Central Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136761907749068800,baik i can smell the cookiies already,,"West Region, Singapore"
new,-0.43464547395706177,-0.09210307151079178,-0.29497262835502625,0.1375473290681839,0.3507199287414551,-0.3977816700935364,1.5096420049667358,0.1844286322593689,0.15816190838813782,-0.6929879784584045,-0.4519316554069519,0.5353002548217773,-5.7057366371154785,0.5070038437843323,-0.049260400235652924,-0.7533256411552429,0.2132928967475891,0.6177451610565186,-0.29358530044555664,0.6014061570167542,-0.4150416851043701,-0.4902767241001129,-0.21326236426830292,-0.6007368564605713,-0.5621078610420227,0.3375055193901062,0.1806945502758026,0.2645123600959778,0.5064781308174133,0.011898272670805454,-0.5382275581359863,0.14374998211860657,-0.5384836792945862,-0.1798786073923111,1.5069999694824219,0.01456683874130249,0.14798104763031006,0.3281822204589844,0.10428007692098618,-0.09016896784305573,-2.016023874282837,-0.4136185646057129,0.0009561661281622946,0.16382254660129547,0.41817331314086914,-0.05127610266208649,-0.022722093388438225,-0.49087828397750854,-0.5395252704620361,0.3443877398967743,1136710780768858112,feel so giddy over the smell of the new air freshener makes me nausea,,"West Region, Singapore"
rendang,-0.588943362236023,1.3917118310928345,0.18070681393146515,-0.600529670715332,0.48548340797424316,0.178143709897995,-1.1303249597549438,0.34559616446495056,0.8497750759124756,0.7862955331802368,0.3098783791065216,-0.7722986936569214,-0.44628816843032837,0.28055164217948914,0.5328896045684814,0.4542303681373596,1.3839328289031982,-1.6300987005233765,0.22517529129981995,-0.35339295864105225,0.06385145336389542,0.6401553153991699,-1.1381694078445435,0.07013364136219025,-0.21706847846508026,0.4274090826511383,0.09788654744625092,0.0490521676838398,1.2627321481704712,-1.1263790130615234,-0.1264282912015915,-0.016795171424746513,-0.6541941165924072,0.25478795170783997,-0.6699859499931335,-1.0407525300979614,0.1786613017320633,-0.48015543818473816,0.6071460843086243,0.8806531429290771,-0.4814413785934448,-1.2103760242462158,-0.7249298095703125,-1.3315428495407104,0.3108176589012146,0.3940950632095337,-0.306980162858963,-0.6741510033607483,0.3058111369609833,-0.5513212084770203,1136683705777319937,you know what when your gas also smell like rendang then only you know you should stop,,"North Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135910859731980289,"this is the first time a delightful smell of rendang permeates the place where im currently putting up at 
makes me hungry 
 ",,"North Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135866537930383361,came across this range of products and essential oil at sunway pyramid kuala lumpur must say that they smell really good especially the rose  singapore https www instagram compbysskk5lpdl igshid 2mfaf6m3t3pk,,"Central Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135578000043307008,this doesnt pass smell test some thing really sinister going on in lanka https twitter commeerasrinistatus1135523094481649665,,"East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135210806331600896,the drawback of preparing lunch for tomorrow is having to smell its deliciousness and thinking about said meal for hours before actually being able to consume ,,"West Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135185634220359680,"i thought when trump took over at 2017 jan unemployment was at 
9  according to records the unemployment was 4 at january 2017 can anybody confirm this please i smell a rat",,"North-East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134941570313023489,this used t smell so damn good https twitter comfirdausferraristatus1134825482392821761,,"West Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134754059812888576,i can smell the jackfruit lol i am salivatinggg ,,"North-East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134589006711205888,never smell anything le,,"North Region, Singapore"
awful,0.9946199655532837,-0.06314019113779068,0.6074592471122742,-0.21571838855743408,-0.18168267607688904,0.47896212339401245,1.5381889343261719,-0.18924742937088013,-0.49564066529273987,-0.035519953817129135,0.7552856206893921,-0.46190914511680603,-3.888701915740967,0.02609264850616455,0.8703594207763672,0.2919009327888489,1.2224808931350708,-0.46079519391059875,-0.49354684352874756,-0.0069277407601475716,-0.5131848454475403,0.3717954754829407,-0.03886733576655388,0.19587573409080505,-0.35011354088783264,1.5820536613464355,-0.3734694719314575,0.40661779046058655,-0.4492626190185547,-0.39981624484062195,-0.482913076877594,0.23817457258701324,0.3324302136898041,-0.3229816257953644,0.24069391191005707,0.8117574453353882,-1.1415404081344604,-0.5158540606498718,-0.019101997837424278,0.342159628868103,0.6034019589424133,0.0002899786923080683,0.48656436800956726,0.23019631206989288,0.10259729623794556,0.051652781665325165,0.5832703709602356,0.420443058013916,-0.7279769778251648,-0.05152624472975731,1134571142541336577,am i the only one getting this awful smell around my house area ,,"North Region, Singapore"
