index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,id,processed_tweets,LOC,place,loc_pretrained
me,0.136409998,0.324840009,-0.360680014,0.446200013,-0.43178001,0.21142,-0.168080002,-0.084027998,0.059976,-1.479799986,0.012574,-0.451999992,-5.022999763,-1.529600024,-1.249500036,0.772960007,-0.49169001,-0.044434998,-0.826520026,-0.11552,0.930010021,0.535790026,0.680790007,1.328099966,-0.219530001,-2.882999897,0.444629997,-0.380789995,-0.583570004,-0.457289994,-0.564649999,0.388559997,0.176840007,-0.053502001,-0.667760015,-0.050351001,0.110650003,-0.231800005,-0.500079989,0.533959985,-1.728800058,0.154119998,-0.185949996,-0.195470005,0.0033457,-0.320780009,0.809149981,0.982360005,0.220939994,-0.121550001,5.4951E+17,im blessed to have my brother buy me stuff  i adore scented candles and shower soaps that make me smell nice pic twitter comocvqbob1hs,,"North Region, Singapore",
kfc,0.438817084,0.699210286,-0.331992388,-0.667115688,-0.162292495,-0.077434145,-0.488218993,0.467968434,0.801552653,0.272368014,-0.368411601,-0.234047368,-2.04575634,-0.480490446,0.138701335,0.888534486,0.816426754,-1.508582354,-0.853203237,0.100726411,-0.405340225,-0.834095299,-0.723192871,-0.653757811,0.595802009,-0.093951531,0.211200818,-0.737878203,0.548507988,-1.283103228,-0.133849114,0.210234582,-0.911529183,-0.819808424,0.070175201,-0.467150629,-0.55329144,-0.489442766,0.936182976,0.747966349,-1.047356248,0.169183791,-0.954681695,-0.948666394,0.878008008,0.39305684,0.28391251,-0.191186473,0.889191389,0.074771427,5.49519E+17,kfc smell so strong in bus,,"East Region, Singapore",
literally,0.341216236,0.435953915,1.042690754,-0.72201699,-0.289029688,0.158731014,1.380523205,-0.411848545,-0.130698994,0.05568298,0.532054484,-0.453481704,-5.146261692,-0.360659897,-0.268129647,0.616676092,0.208114862,-0.049780533,-0.454178244,-0.366217226,0.640899539,0.149552077,0.185418844,0.490674317,-0.13460584,1.032289386,-1.175994396,-0.028930392,-0.039646965,0.181349501,-0.894348621,0.319781512,-0.090290494,-0.10271138,-0.701499522,-0.035017814,-0.200531885,-0.414394349,0.596099675,0.381663978,0.35161677,0.097413331,-0.701834142,-0.02185856,0.280422151,-0.663559318,1.008449078,0.300249308,-0.928240359,0.014906907,5.49541E+17,i can literally smell the rum of the chocolate,,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.49585E+17, very smell and stinky ,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.49624E+17, uphigh legit the smell of it makes me wanna eat it  i can share with u,,"North Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.49635E+17,i smell rendang right now  now damn hungz,,"North Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.49719E+17,to conclude name me a smell worse than f clubs  ,,"West Region, Singapore",
leather,-1.386515856,-2.413782597,0.503821552,0.665586054,-0.367544532,-0.529044092,0.304737717,-0.360562116,1.147693276,-0.199598297,0.104198545,1.145017505,-2.768869877,-0.462437928,0.35587737,0.01594644,-0.232129768,0.076335303,0.086010762,0.459997565,-1.263113618,-0.395285934,1.284433484,-1.148059726,-0.279438972,0.761819601,-0.401048332,0.335816383,-0.192662895,-0.943331361,0.393395722,0.348102093,0.444714308,-0.799524248,0.714749515,-1.328465581,-0.156762153,0.530659437,0.67544198,-0.299806029,-0.669027448,0.36774534,0.149847478,-0.087817825,1.002159953,-0.535306334,0.990268469,0.334314913,0.236084089,-0.849749446,5.49825E+17,love the smell of new leather   fossil somerset http instagram compxonz0ronry,fossil somerset,"Central Region, Singapore",
dettol,-0.462403476,0.415060282,-0.057002984,0.798281968,-0.162583217,0.119421147,-0.785331249,-1.21464932,1.043653607,0.712840617,-0.001880944,-0.473020434,-0.620331526,-0.238074347,-0.396441042,0.39935711,0.614739358,-0.574680448,0.856385767,0.235906065,-0.446989924,-0.626672745,0.103827886,0.538424373,0.037927929,1.365040064,-0.399180651,0.636781812,-0.525735438,0.342704684,0.110303745,1.01550591,0.393681467,-0.598191798,-0.87685585,-0.161140978,0.334495008,0.243732706,-0.608704627,-0.026189458,0.603700101,-0.555479169,-1.086266994,-1.263562441,0.335486948,-0.238048211,-0.130648106,0.221911699,0.564643979,0.352215409,5.49852E+17,today i decided to clean the whole classroom because its so therapeutic especially the smell of dettol and disinfectant ,,"North Region, Singapore",
curry,0.291059226,-0.221760586,0.929521441,-1.457943916,0.282347351,0.358323574,-0.534025848,0.412607372,-0.479159504,-0.886483431,-0.220324218,0.203360796,-2.983127832,-0.104925573,0.748161733,0.305297971,0.9032197,-1.095689416,0.168654487,-0.09917026,-0.611175597,0.041141745,0.999678433,-0.088907436,0.167300627,0.664668739,0.630268812,-0.196516037,-0.121546485,-0.97539717,0.529546201,0.924049199,-1.292164803,0.000422423,-0.472169369,0.884627342,-0.131682217,-0.46243006,0.986314237,1.181253195,-0.241765857,-0.819630086,-0.330631793,-0.296136022,1.041992426,0.289351791,0.603807271,-0.759098828,0.268069059,0.038401905,5.49904E+17,next to me the uncle got curry smell ,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.49906E+17,  must smell good maaaaa ,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.50091E+17,smell thosai in the bus,,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.50229E+17,wah i smell jh here ,,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.50292E+17,when it comes to the mutts the hubby has pied piper syndrome i am convinced its the smell  http instagram compxrhfwjjqhe,,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.50379E+17,but seriously though i havent bathed since last year  i smell like shit ,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.50504E+17,these honestly make me smell like motherfucking heaven thank you pic twitter comukyiqjgtnl,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.50505E+17,smell good feel good ,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.50618E+17,your voice and smell still haunts me ,,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.50645E+17,these muffins look weird but they smell so fuckin good whole house smells like cinnamon pic twitter comn5cxuy8msr,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.50646E+17,"i hate people who smell bad i mean whats the difference between the titanic and you the titanic sink you stink  ",,"Central Region, Singapore",
perfume,-1.980726242,-0.957054853,0.438968092,0.712867677,-0.275345623,0.311483085,1.385018468,-0.332713634,0.358298361,-0.734005272,-0.366181046,0.10106194,-3.037876844,-0.115836546,-0.175812915,0.710842967,0.522508621,-0.289849937,0.15309009,-0.040574037,-0.008744456,0.085926384,0.62638098,-0.282757014,0.352105677,-1.34618187,0.738510251,0.826278269,0.592815638,-0.012448275,-0.487188786,0.476591945,-0.315353841,-0.431744188,0.089310668,-0.950046122,-0.547883987,-0.442516178,-0.733098209,0.474037528,-1.218125582,-0.747834265,-1.805211544,-0.554864168,-0.075841278,-0.096500322,0.816625953,-0.126689553,-0.974949181,-0.4296121,5.50698E+17, die die drown yourself in the gucci perfume smell,,"West Region, Singapore",
bus,0.232477546,0.364166528,-0.211014569,-1.370983124,-0.799966693,0.211270005,0.350586236,-0.305408925,0.459787369,-0.000360315,0.020334676,0.120837659,-4.229283333,-0.109064065,0.452462077,0.992240012,-0.457956195,-0.620433152,-1.401980519,-0.312870353,-0.338086754,-0.443453759,-0.234879881,-0.502090216,-0.09871082,-1.148169398,-0.756292641,-0.710287809,-0.842572272,-0.223948821,-0.626450419,-0.111983612,0.627067566,-0.390708745,0.950279593,0.759405375,-0.78380847,0.229784921,0.737735748,-0.138357922,-1.091693997,1.25543952,-1.273599267,-0.087919459,-0.08566533,0.500336826,0.618952811,0.719984293,0.467221022,0.727335572,5.50957E+17,motherr i want vomit hate the new bus smell,,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5096E+17, haha really meh cb later they smell i also hoseh,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.51141E+17,i smell the para para paradise with melati at   https path comp2cfxax,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.51267E+17,i used to like the chlorine smell of swimming pools but aft doing so much chem spa it smells disgusting ,,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.51294E+17,i love it when im baking and my hands smell like vanilla and sugar ,,"North Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.51307E+17,maybe you think that you can hide i can smell your scent for miles,,"Central Region, Singapore",
hands,-0.285148799,-0.133903459,0.965852797,0.577956617,0.019210244,0.065992042,1.125681281,0.795706451,-0.457145125,-0.006834291,0.221454471,0.344611794,-4.091224194,-0.684221447,-0.153034776,-0.040157717,-0.329947233,-0.737725317,-0.001473876,-1.222025156,-0.767864645,0.188109338,0.438059002,0.61456722,0.385170013,0.738171101,-0.597507894,0.309593707,-0.038880602,0.23120001,-0.360607356,0.288400471,-0.598860085,0.034647003,0.803428352,-0.251989514,0.188446492,0.03168663,0.14627777,0.411198169,0.068863437,0.254932255,-0.234635293,0.23970972,0.700083017,-0.530384183,1.102251053,0.346001059,0.883971572,0.555867612,5.51351E+17,made pizza today hands smell kinda weird but worth  ,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5136E+17,its been a while since i last had ramen oh the smell and taste of rt   tampopo  http instagram compxzhvscrgh,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.51412E+17,i told kakak that i smell pacai abih dia suruh aku diam  abih mak bilang that i smell pacai  ,,"East Region, Singapore",
pacai,-0.007187532,-0.005212785,-0.002480504,0.004125606,-0.003248498,0.008192298,0.010342955,0.001344298,0.010396775,0.003021319,0.002218003,-0.006692388,-0.037900642,0.00162632,-0.004561849,-0.005678777,0.007767985,-0.005813722,-0.009846983,-0.003579904,0.000607062,-9.12E-05,-0.00961787,0.001502784,-0.009573619,0.011937174,0.008255811,-0.0048044,0.005757802,-0.001961729,0.001474747,0.00824149,-0.003053843,0.001787231,-0.012875515,-0.003390776,-0.005682291,0.010274406,0.013986172,0.007481118,-0.011996083,-0.006597776,8.92E-05,-0.001623702,-0.008395132,-0.004029846,-0.0054595,-0.001372965,0.001487637,0.00018754,5.51412E+17,i mean that pacai smell coming from me lol ,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.51622E+17,i love it when i smell cooking food at home bc fml this house is 99 of the time empty,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.51683E+17,like one of pavlovs canines i am already salivating at the smell of curry  bar bar black sheep in singapore https www swarmapp comcefitax2igbo,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.51689E+17,the heavy smell of sambal chilli in my home someone save my nose,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.51709E+17,dear jurong island your sunsets are amazing but you smell like shit,jurong island,"West Region, Singapore",
it,-0.041101001,0.191129997,0.095499001,0.0028301,0.090259001,0.73190999,0.851289988,0.22552,0.274529994,0.740920007,0.341670007,-0.116659999,-6.310100079,-0.201700002,-0.317180008,-0.052168,0.471569985,-0.060286999,-0.672630012,-0.10988,-0.030881001,0.150030002,0.044829,0.771610022,0.080881,0.458460003,0.413120002,0.373430014,0.530200005,-0.053881999,-0.448040009,0.661419988,-0.031502999,-0.409310013,0.527530015,0.35521999,-0.20363,0.01959,0.127590001,0.197310001,-0.808179975,-0.120849997,0.256680012,-0.062236,-0.022257,-0.126139998,0.020710001,-0.296849996,-0.319689989,0.308079988,5.51718E+17,prepared a bath for my bro with fizzing cubes bath salts essence oils and bubble baths  made it smell amazing he came in  farted fml,,"North Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.51725E+17,"i smell like charcoaloh im a barbeque pit",,"North-East Region, Singapore",
onions,0.110105678,-0.788250089,0.897975624,0.016958734,0.038261641,0.312348962,-1.184444666,0.336764783,-0.184082627,-0.167322725,0.140344575,-1.011993647,-2.468616724,-0.34767285,-0.427621245,-0.102324255,0.413546801,-1.607745767,1.398998857,-0.56256485,-1.053050518,0.283583194,0.226421565,0.019999184,0.001377945,0.909692645,-0.063166104,1.436256051,0.359945446,-0.889595211,0.141001001,1.06369698,-0.756017089,-0.124296166,-1.23789072,-0.870082021,-0.702457845,-0.554772973,1.373516917,1.417469144,0.938665509,-0.343560725,-0.049877904,-0.49311471,0.766481876,-0.233232439,1.246655822,-0.515011251,-0.14821285,0.345097899,5.51764E+17,the smell of fried onions ,,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.51767E+17,all the different smell of perfume in class after pe and we exchange brands ,,"East Region, Singapore",
boos,1.287032723,0.322999179,-0.021418972,-0.238734186,-1.058500648,0.624974132,-0.367631853,-0.192594513,-0.956845403,-0.735430956,-0.193569392,1.394988418,-1.814571977,-0.992989063,-0.937212169,0.020397963,0.052894384,-0.120624729,-0.067087635,-0.094046742,-0.346633196,0.725533187,-0.155684188,0.809626639,0.879838407,0.413328797,-0.335517853,-1.281960845,-1.000394344,-0.70638746,-0.012422975,1.246254325,-0.387909889,-0.615924537,0.443947852,-0.890788913,-0.29263553,0.352383375,-0.043489419,-0.866207719,-0.172774315,-0.241486445,-0.08827433,0.208042189,0.361190289,-0.004692497,-0.222541377,0.187503323,0.838893116,0.666553557,5.51958E+17,first day of work am alr missing my boos smell pic twitter comvcurvbqtrf,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5207E+17,feels good to be fresh and smell good after shower,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.52103E+17, its called multitasking only people who study will know this go and smell your shit towel and sleep la siaaaa,,"North Region, Singapore",
fishy,-0.644410908,0.211568847,-0.693439543,0.072532587,0.319549888,-0.321537852,-0.200374305,0.716269016,-0.00645076,-0.065325625,-0.609549701,-0.161683917,-1.801060915,-0.38702026,-0.252797782,0.18064867,0.040560596,-1.435833812,0.086560242,0.02021593,-0.369576812,0.181807473,-0.103021629,0.98659718,0.11333663,1.387316227,-0.738796175,0.420676649,-0.000910132,-0.543101072,-0.342467546,0.402264416,0.570005715,-1.145227194,-0.528289378,0.865384161,-1.298269749,-0.21980156,0.770579934,0.665169179,-0.228878126,-1.067484736,0.809489429,-0.237222224,-0.222602278,1.745350599,1.277052999,-0.381647795,-0.183876887,0.831072867,5.52127E+17,black cod teriyaki anyone its vegetarian though taste like fish without the fishy smell http instagram compxekazbihu7,,"Central Region, Singapore",
me,0.136409998,0.324840009,-0.360680014,0.446200013,-0.43178001,0.21142,-0.168080002,-0.084027998,0.059976,-1.479799986,0.012574,-0.451999992,-5.022999763,-1.529600024,-1.249500036,0.772960007,-0.49169001,-0.044434998,-0.826520026,-0.11552,0.930010021,0.535790026,0.680790007,1.328099966,-0.219530001,-2.882999897,0.444629997,-0.380789995,-0.583570004,-0.457289994,-0.564649999,0.388559997,0.176840007,-0.053502001,-0.667760015,-0.050351001,0.110650003,-0.231800005,-0.500079989,0.533959985,-1.728800058,0.154119998,-0.185949996,-0.195470005,0.0033457,-0.320780009,0.809149981,0.982360005,0.220939994,-0.121550001,5.52334E+17,the guy sitting beside me smell damn good omg fml,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.52444E+17, shann you smell good,,"Central Region, Singapore",
rebonding,-1.755396128,-0.230554983,0.672763109,-0.866580248,0.7374928,-0.979279757,-0.330751777,0.120155387,0.846655548,0.79605937,0.164039224,-0.430416316,0.181867316,0.45375064,-0.064419739,0.553142309,0.265388548,-0.716994703,0.041028272,0.110698648,-0.58001858,0.201758996,0.436813176,0.462104768,-0.043503091,0.753003657,-0.198888868,0.493892074,-0.735757947,0.217172205,0.69639051,0.300522238,0.930218101,-1.140803933,-0.395702153,-0.698053777,0.387360096,1.063773751,0.563666046,-0.09846665,-0.038861964,-0.361019045,-0.184527218,-0.651110709,-0.344768107,-0.368084043,-0.253549486,1.121764421,0.243603483,-1.056816936,5.52453E+17,my rebonding smell omg,,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.52485E+17, i smell bullshit its making my head hurts pic twitter commx7fan1ghg,,"West Region, Singapore",
sheets,-0.615498364,-1.220142245,0.777178586,0.624972701,0.328217059,0.248394683,0.231149286,-0.576976299,-0.234658882,0.360223085,0.4070279,0.15971075,-2.711852312,0.448990673,-0.445035666,-0.535280108,-0.323533386,-0.472602189,-0.49620074,-0.295790374,-1.739576221,-0.307256937,0.338328958,-0.61553967,-0.164202318,0.928989708,-0.269370526,0.089692377,-0.75503701,0.157452226,0.112984464,1.108638048,0.152657822,0.004407503,-0.47886318,-1.160916686,0.428807527,0.35229969,0.687887371,0.840017915,0.39302063,0.784151137,0.171404585,-0.028055726,0.706451476,-0.532894671,0.677885771,0.046767596,0.088274412,0.027323652,5.52505E+17,i love the smell of new sheets ,,"North Region, Singapore",
kentot,-0.691662908,0.837608814,0.552580833,-0.688852072,-0.864769757,0.24851124,0.032962628,-0.785143316,0.756941319,1.057322741,-0.598636925,-0.179784745,0.127122492,-1.095766425,0.647846222,0.651453376,0.558814824,-0.817068636,0.040599674,-0.138624981,0.645447969,-0.114431143,-0.060005482,-0.241808504,0.106868699,0.041752558,-0.313938767,0.018812865,-0.591063917,0.233677015,0.524986148,0.379136682,0.432602733,0.244948044,-1.329908609,-0.974160314,0.164253473,0.365169764,0.163708538,0.100544415,0.598101676,-1.324040174,-0.843419671,-0.536885083,-1.037269592,0.333776563,-0.764885902,-0.084219396,0.492195606,0.530698657,5.52507E+17,my kentot smell i tell you mashallah ,,"North Region, Singapore",
lotion,-1.43520391,-1.203316092,0.111354753,-0.081943564,0.187128127,0.666462839,0.56342721,-0.467695326,0.540435851,0.310685515,-0.40230608,0.505160391,-2.090020657,0.295009404,0.077969812,0.572602987,0.869004011,-1.017114162,0.705347419,-0.113788113,-1.10304749,0.026597878,0.172778144,0.042923864,0.176062122,0.613273919,0.212516189,1.379382253,-0.244019806,0.342879355,-0.911673963,0.697099566,-0.579414725,-0.868913412,-0.21543619,-0.856684208,0.219145522,1.309513927,0.041288834,1.645710945,-0.110435285,-0.213864893,-0.64369458,-0.962713897,0.411576658,-1.090221524,0.389476091,0.231830329,0.18584539,0.060805641,5.52592E+17,my lotion smell so ,,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.52666E+17,  lol what smell,,"North-East Region, Singapore",
taxi,-0.450653017,0.802620411,-0.648355842,-0.410892576,-0.742499769,-0.655933976,0.287015498,-0.297658265,0.817668736,-0.473849267,0.038610335,0.159681618,-2.323529243,-0.307492644,0.729906797,0.335963398,-0.048739322,-0.317681521,-0.500832617,-0.203579485,-0.684080362,-0.555058002,0.058934081,-0.729295731,0.017201284,-1.18967402,0.04204398,-0.548078895,-0.000403565,-0.700697422,-0.272588521,-0.115404233,0.619862497,-0.357615143,0.83672148,0.692508042,-0.499203891,-0.091054052,-0.113474943,-0.214427546,-0.738509417,1.131611943,-0.922782838,-0.14975892,0.05254706,0.459233195,0.050108667,0.776990175,0.049074251,0.338258147,5.52685E+17,this taxi smell like mushroom soup,,"North-East Region, Singapore",
chicken,-0.074821651,-0.04830924,0.275020897,-0.627756119,0.807106674,0.141003206,-0.570822418,0.7672019,0.216692835,-0.315966874,-1.113280177,-0.474334568,-4.148442268,-0.3599675,0.361619949,0.442459583,0.898091316,-1.999218106,0.239247203,-0.689052641,-0.998009443,0.195827842,0.664007127,-0.073598593,0.582418323,0.602989495,-0.239661261,-0.227120101,0.929574192,-1.478466988,0.005772827,0.735694289,-1.364692688,-0.16789712,-0.334778458,0.17927599,-0.016371865,-0.62876004,1.344049454,1.186791182,-0.966845274,-0.842628181,-0.439748317,-0.887740612,1.309911251,0.830330968,1.4175843,-0.071365371,0.252522051,0.686060369,5.52724E+17,whole finger has the marinade chicken smell lol ,,"West Region, Singapore",
